Year,Month,Day,Hour,Minute,Timestamp,Demand
2020,8,15,23,0,2020-08-15 23:00:00,5699.857268583679
2020,8,15,23,30,2020-08-15 23:30:00,5495.71185404448
2020,8,16,0,0,2020-08-16 00:00:00,5302.853658032776
2020,8,16,0,30,2020-08-16 00:30:00,5147.686688281496
2020,8,16,1,0,2020-08-16 01:00:00,5021.314512302458
2020,8,16,1,30,2020-08-16 01:30:00,4920.120051648932
2020,8,16,2,0,2020-08-16 02:00:00,4892.38488965145
2020,8,16,2,30,2020-08-16 02:30:00,4864.687909633324
2020,8,16,3,0,2020-08-16 03:00:00,4854.887381596849
2020,8,16,3,30,2020-08-16 03:30:00,4870.403025411482
2020,8,16,4,0,2020-08-16 04:00:00,4916.537720325572
2020,8,16,4,30,2020-08-16 04:30:00,4977.722448790226
2020,8,16,5,0,2020-08-16 05:00:00,5179.4789607914445
2020,8,16,5,30,2020-08-16 05:30:00,5411.577350569556
2020,8,16,6,0,2020-08-16 06:00:00,5771.822404875552
2020,8,16,6,30,2020-08-16 06:30:00,6094.61367200459
2020,8,16,7,0,2020-08-16 07:00:00,6168.90254646229
2020,8,16,7,30,2020-08-16 07:30:00,6039.19471694563
2020,8,16,8,0,2020-08-16 08:00:00,5765.87413705628
2020,8,16,8,30,2020-08-16 08:30:00,5475.569435656273
2020,8,16,9,0,2020-08-16 09:00:00,5232.387275690687
2020,8,16,9,30,2020-08-16 09:30:00,5059.79119713735
2020,8,16,10,0,2020-08-16 10:00:00,4921.792914054732
2020,8,16,10,30,2020-08-16 10:30:00,4842.284744210888
2020,8,16,11,0,2020-08-16 11:00:00,4752.008579489516
2020,8,16,11,30,2020-08-16 11:30:00,4759.286385840447
2020,8,16,12,0,2020-08-16 12:00:00,4760.614445388919
2020,8,16,12,30,2020-08-16 12:30:00,4774.797250877998
2020,8,16,13,0,2020-08-16 13:00:00,4750.496838048628
2020,8,16,13,30,2020-08-16 13:30:00,4827.211944719556
2020,8,16,14,0,2020-08-16 14:00:00,4938.490187091258
2020,8,16,14,30,2020-08-16 14:30:00,5041.48253304376
2020,8,16,15,0,2020-08-16 15:00:00,5162.932512865788
2020,8,16,15,30,2020-08-16 15:30:00,5364.3887624365525
2020,8,16,16,0,2020-08-16 16:00:00,5699.002578820498
2020,8,16,16,30,2020-08-16 16:30:00,6010.148377611254
2020,8,16,17,0,2020-08-16 17:00:00,6257.887612698143
2020,8,16,17,30,2020-08-16 17:30:00,6452.360348292857
2020,8,16,18,0,2020-08-16 18:00:00,6541.129101889886
2020,8,16,18,30,2020-08-16 18:30:00,6567.354039817651
2020,8,16,19,0,2020-08-16 19:00:00,6484.587065156454
2020,8,16,19,30,2020-08-16 19:30:00,6442.882436727838
2020,8,16,20,0,2020-08-16 20:00:00,6410.755662175744
2020,8,16,20,30,2020-08-16 20:30:00,6288.459603488451
2020,8,16,21,0,2020-08-16 21:00:00,6174.758484688033
2020,8,16,21,30,2020-08-16 21:30:00,6045.599281095996
2020,8,16,22,0,2020-08-16 22:00:00,5943.444408780599
2020,8,16,22,30,2020-08-16 22:30:00,5892.076069186767
2020,8,16,23,0,2020-08-16 23:00:00,5729.372885951487
2020,8,16,23,30,2020-08-16 23:30:00,5520.816689206868
2020,8,17,0,0,2020-08-17 00:00:00,5322.777291804252
2020,8,17,0,30,2020-08-17 00:30:00,5175.185998338328
2020,8,17,1,0,2020-08-17 01:00:00,5042.53127369793
2020,8,17,1,30,2020-08-17 01:30:00,4922.572025231115
2020,8,17,2,0,2020-08-17 02:00:00,4895.110041724185
2020,8,17,2,30,2020-08-17 02:30:00,4916.688121047466
2020,8,17,3,0,2020-08-17 03:00:00,4894.787696100502
2020,8,17,3,30,2020-08-17 03:30:00,4888.69683664704
2020,8,17,4,0,2020-08-17 04:00:00,4914.428504602797
2020,8,17,4,30,2020-08-17 04:30:00,4883.95778571947
2020,8,17,5,0,2020-08-17 05:00:00,4942.150569715997
2020,8,17,5,30,2020-08-17 05:30:00,5045.3292424714855
2020,8,17,6,0,2020-08-17 06:00:00,5172.0361288186905
2020,8,17,6,30,2020-08-17 06:30:00,5290.732755110978
2020,8,17,7,0,2020-08-17 07:00:00,5331.215893208114
2020,8,17,7,30,2020-08-17 07:30:00,5304.058276163884
2020,8,17,8,0,2020-08-17 08:00:00,5232.8209222632995
2020,8,17,8,30,2020-08-17 08:30:00,5141.235846843125
2020,8,17,9,0,2020-08-17 09:00:00,4998.4948452966955
2020,8,17,9,30,2020-08-17 09:30:00,4839.2342454223935
2020,8,17,10,0,2020-08-17 10:00:00,4685.565946655728
2020,8,17,10,30,2020-08-17 10:30:00,4640.6906578405815
2020,8,17,11,0,2020-08-17 11:00:00,4607.805637827252
2020,8,17,11,30,2020-08-17 11:30:00,4592.929592014101
2020,8,17,12,0,2020-08-17 12:00:00,4625.778147788148
2020,8,17,12,30,2020-08-17 12:30:00,4632.149114476573
2020,8,17,13,0,2020-08-17 13:00:00,4695.308017113152
2020,8,17,13,30,2020-08-17 13:30:00,4680.551909444244
2020,8,17,14,0,2020-08-17 14:00:00,4608.6866523751705
2020,8,17,14,30,2020-08-17 14:30:00,4652.0704498967625
2020,8,17,15,0,2020-08-17 15:00:00,4837.1293054737425
2020,8,17,15,30,2020-08-17 15:30:00,5047.719667476886
2020,8,17,16,0,2020-08-17 16:00:00,5356.020728874925
2020,8,17,16,30,2020-08-17 16:30:00,5680.445322795284
2020,8,17,17,0,2020-08-17 17:00:00,5992.099368943072
2020,8,17,17,30,2020-08-17 17:30:00,6218.054024457839
2020,8,17,18,0,2020-08-17 18:00:00,6332.838761302356
2020,8,17,18,30,2020-08-17 18:30:00,6370.743628080316
2020,8,17,19,0,2020-08-17 19:00:00,6283.139895971426
2020,8,17,19,30,2020-08-17 19:30:00,6251.933627671602
2020,8,17,20,0,2020-08-17 20:00:00,6216.797428800702
2020,8,17,20,30,2020-08-17 20:30:00,6094.687947929551
2020,8,17,21,0,2020-08-17 21:00:00,5990.266806026639
2020,8,17,21,30,2020-08-17 21:30:00,5914.80138535259
2020,8,17,22,0,2020-08-17 22:00:00,5839.813014486056
2020,8,17,22,30,2020-08-17 22:30:00,5789.490775581149
2020,8,17,23,0,2020-08-17 23:00:00,5644.005031376563
2020,8,17,23,30,2020-08-17 23:30:00,5459.698139021762
2020,8,18,0,0,2020-08-18 00:00:00,5294.142324470318
2020,8,18,0,30,2020-08-18 00:30:00,5140.959556107342
2020,8,18,1,0,2020-08-18 01:00:00,5005.4465603139415
2020,8,18,1,30,2020-08-18 01:30:00,4900.270402144522
2020,8,18,2,0,2020-08-18 02:00:00,4941.057023682768
2020,8,18,2,30,2020-08-18 02:30:00,4879.850340667242
2020,8,18,3,0,2020-08-18 03:00:00,4906.90244339446
2020,8,18,3,30,2020-08-18 03:30:00,4963.8351079136655
2020,8,18,4,0,2020-08-18 04:00:00,4905.473333045998
2020,8,18,4,30,2020-08-18 04:30:00,4884.933815844616
2020,8,18,5,0,2020-08-18 05:00:00,4841.435520030098
2020,8,18,5,30,2020-08-18 05:30:00,4899.6195072136115
2020,8,18,6,0,2020-08-18 06:00:00,4974.724037762744
2020,8,18,6,30,2020-08-18 06:30:00,5021.588799025068
2020,8,18,7,0,2020-08-18 07:00:00,5004.839419263572
2020,8,18,7,30,2020-08-18 07:30:00,4951.251711126503
2020,8,18,8,0,2020-08-18 08:00:00,4877.994476205678
2020,8,18,8,30,2020-08-18 08:30:00,4773.2855007218495
2020,8,18,9,0,2020-08-18 09:00:00,4621.076613454547
2020,8,18,9,30,2020-08-18 09:30:00,4467.795144443482
2020,8,18,10,0,2020-08-18 10:00:00,4391.953681622503
2020,8,18,10,30,2020-08-18 10:30:00,4513.955145631122
2020,8,18,11,0,2020-08-18 11:00:00,4362.58551242935
2020,8,18,11,30,2020-08-18 11:30:00,4350.592517845618
2020,8,18,12,0,2020-08-18 12:00:00,4355.8226505879675
2020,8,18,12,30,2020-08-18 12:30:00,4374.459511409962
2020,8,18,13,0,2020-08-18 13:00:00,4395.119717269144
2020,8,18,13,30,2020-08-18 13:30:00,4468.368512292402
2020,8,18,14,0,2020-08-18 14:00:00,4512.94011962927
2020,8,18,14,30,2020-08-18 14:30:00,4380.7608193871
2020,8,18,15,0,2020-08-18 15:00:00,4601.081906200801
2020,8,18,15,30,2020-08-18 15:30:00,4856.729641465108
2020,8,18,16,0,2020-08-18 16:00:00,5182.591719037842
2020,8,18,16,30,2020-08-18 16:30:00,5519.818085191376
2020,8,18,17,0,2020-08-18 17:00:00,5903.293841673238
2020,8,18,17,30,2020-08-18 17:30:00,6252.89142053879
2020,8,18,18,0,2020-08-18 18:00:00,6480.876692414882
2020,8,18,18,30,2020-08-18 18:30:00,6522.162788681186
2020,8,18,19,0,2020-08-18 19:00:00,6431.48106937951
2020,8,18,19,30,2020-08-18 19:30:00,6362.851145643846
2020,8,18,20,0,2020-08-18 20:00:00,6337.645377304667
2020,8,18,20,30,2020-08-18 20:30:00,6207.9373641947195
2020,8,18,21,0,2020-08-18 21:00:00,6057.006104591634
2020,8,18,21,30,2020-08-18 21:30:00,5914.30647626868
2020,8,18,22,0,2020-08-18 22:00:00,5775.555990199882
2020,8,18,22,30,2020-08-18 22:30:00,5694.499135522705
2020,8,18,23,0,2020-08-18 23:00:00,5533.446086545082
2020,8,18,23,30,2020-08-18 23:30:00,5352.4658803977245
2020,8,19,0,0,2020-08-19 00:00:00,5190.368042789992
2020,8,19,0,30,2020-08-19 00:30:00,5065.52020601959
2020,8,19,1,0,2020-08-19 01:00:00,4941.51320557639
2020,8,19,1,30,2020-08-19 01:30:00,4851.9083376381905
2020,8,19,2,0,2020-08-19 02:00:00,4931.710786388058
2020,8,19,2,30,2020-08-19 02:30:00,4991.041677173736
2020,8,19,3,0,2020-08-19 03:00:00,5005.132000010029
2020,8,19,3,30,2020-08-19 03:30:00,4941.524587427006
2020,8,19,4,0,2020-08-19 04:00:00,4824.173410930048
2020,8,19,4,30,2020-08-19 04:30:00,4926.175997911661
2020,8,19,5,0,2020-08-19 05:00:00,5145.041159688182
2020,8,19,5,30,2020-08-19 05:30:00,5402.65319158077
2020,8,19,6,0,2020-08-19 06:00:00,5796.6426520045015
2020,8,19,6,30,2020-08-19 06:30:00,6134.363880001216
2020,8,19,7,0,2020-08-19 07:00:00,6270.03341901547
2020,8,19,7,30,2020-08-19 07:30:00,6143.290215178106
2020,8,19,8,0,2020-08-19 08:00:00,5842.913094912872
2020,8,19,8,30,2020-08-19 08:30:00,5560.418739058172
2020,8,19,9,0,2020-08-19 09:00:00,5303.412629586184
2020,8,19,9,30,2020-08-19 09:30:00,5065.793814716852
2020,8,19,10,0,2020-08-19 10:00:00,4866.4970460504355
2020,8,19,10,30,2020-08-19 10:30:00,4726.179804704626
2020,8,19,11,0,2020-08-19 11:00:00,4661.255745908462
2020,8,19,11,30,2020-08-19 11:30:00,4631.767497398382
2020,8,19,12,0,2020-08-19 12:00:00,4658.140518061886
2020,8,19,12,30,2020-08-19 12:30:00,4695.937948589406
2020,8,19,13,0,2020-08-19 13:00:00,4768.317974929518
2020,8,19,13,30,2020-08-19 13:30:00,4849.151681797441
2020,8,19,14,0,2020-08-19 14:00:00,4991.158342647319
2020,8,19,14,30,2020-08-19 14:30:00,5114.90639972309
2020,8,19,15,0,2020-08-19 15:00:00,5283.029034128376
2020,8,19,15,30,2020-08-19 15:30:00,5498.27027618227
2020,8,19,16,0,2020-08-19 16:00:00,5801.672357580582
2020,8,19,16,30,2020-08-19 16:30:00,6112.169720679129
2020,8,19,17,0,2020-08-19 17:00:00,6449.483403111004
2020,8,19,17,30,2020-08-19 17:30:00,6762.279812682621
2020,8,19,18,0,2020-08-19 18:00:00,6907.467335453746
2020,8,19,18,30,2020-08-19 18:30:00,6935.532580607952
2020,8,19,19,0,2020-08-19 19:00:00,6815.177775110361
2020,8,19,19,30,2020-08-19 19:30:00,6742.84824524676
2020,8,19,20,0,2020-08-19 20:00:00,6722.706379379728
2020,8,19,20,30,2020-08-19 20:30:00,6560.511341440584
2020,8,19,21,0,2020-08-19 21:00:00,6385.530879581281
2020,8,19,21,30,2020-08-19 21:30:00,6211.522425632926
2020,8,19,22,0,2020-08-19 22:00:00,6044.2527638712945
2020,8,19,22,30,2020-08-19 22:30:00,5940.525668463074
2020,8,19,23,0,2020-08-19 23:00:00,5748.575413801291
2020,8,19,23,30,2020-08-19 23:30:00,5528.611024563839
2020,8,20,0,0,2020-08-20 00:00:00,5359.471997719442
2020,8,20,0,30,2020-08-20 00:30:00,5212.94559365666
2020,8,20,1,0,2020-08-20 01:00:00,5071.904328360912
2020,8,20,1,30,2020-08-20 01:30:00,4954.576771293446
2020,8,20,2,0,2020-08-20 02:00:00,4889.067575606202
2020,8,20,2,30,2020-08-20 02:30:00,4885.002803319778
2020,8,20,3,0,2020-08-20 03:00:00,4884.578090257341
2020,8,20,3,30,2020-08-20 03:30:00,4894.840835042718
2020,8,20,4,0,2020-08-20 04:00:00,4916.233239218728
2020,8,20,4,30,2020-08-20 04:30:00,5023.777453473018
2020,8,20,5,0,2020-08-20 05:00:00,5249.833565672047
2020,8,20,5,30,2020-08-20 05:30:00,5527.400964786268
2020,8,20,6,0,2020-08-20 06:00:00,5917.94115752168
2020,8,20,6,30,2020-08-20 06:30:00,6223.843873296801
2020,8,20,7,0,2020-08-20 07:00:00,6309.485079046628
2020,8,20,7,30,2020-08-20 07:30:00,6168.280935888719
2020,8,20,8,0,2020-08-20 08:00:00,5822.319147121272
2020,8,20,8,30,2020-08-20 08:30:00,5490.601585434723
2020,8,20,9,0,2020-08-20 09:00:00,5204.183494193394
2020,8,20,9,30,2020-08-20 09:30:00,4996.375323313933
2020,8,20,10,0,2020-08-20 10:00:00,4836.871483404904
2020,8,20,10,30,2020-08-20 10:30:00,4725.446582454213
2020,8,20,11,0,2020-08-20 11:00:00,4624.737508508615
2020,8,20,11,30,2020-08-20 11:30:00,4565.562063313669
2020,8,20,12,0,2020-08-20 12:00:00,4557.6686909207465
2020,8,20,12,30,2020-08-20 12:30:00,4583.704363053442
2020,8,20,13,0,2020-08-20 13:00:00,4658.962484148744
2020,8,20,13,30,2020-08-20 13:30:00,4750.710426073818
2020,8,20,14,0,2020-08-20 14:00:00,4878.005216946088
2020,8,20,14,30,2020-08-20 14:30:00,4987.70723734904
2020,8,20,15,0,2020-08-20 15:00:00,5176.952017655128
2020,8,20,15,30,2020-08-20 15:30:00,5447.664932482794
2020,8,20,16,0,2020-08-20 16:00:00,5745.448919154713
2020,8,20,16,30,2020-08-20 16:30:00,6046.366709832529
2020,8,20,17,0,2020-08-20 17:00:00,6367.459465049884
2020,8,20,17,30,2020-08-20 17:30:00,6649.651694205
2020,8,20,18,0,2020-08-20 18:00:00,6836.153556128392
2020,8,20,18,30,2020-08-20 18:30:00,6896.833767321137
2020,8,20,19,0,2020-08-20 19:00:00,6795.387507117548
2020,8,20,19,30,2020-08-20 19:30:00,6744.330404110789
2020,8,20,20,0,2020-08-20 20:00:00,6711.818713453846
2020,8,20,20,30,2020-08-20 20:30:00,6561.667818455772
2020,8,20,21,0,2020-08-20 21:00:00,6390.917542304504
2020,8,20,21,30,2020-08-20 21:30:00,6237.681289382752
2020,8,20,22,0,2020-08-20 22:00:00,6053.143175491045
2020,8,20,22,30,2020-08-20 22:30:00,5938.410414702846
2020,8,20,23,0,2020-08-20 23:00:00,5759.2854563862
2020,8,20,23,30,2020-08-20 23:30:00,5552.105115900524
2020,8,21,0,0,2020-08-21 00:00:00,5342.5735325094765
2020,8,21,0,30,2020-08-21 00:30:00,5192.912711890785
2020,8,21,1,0,2020-08-21 01:00:00,5054.397801601578
2020,8,21,1,30,2020-08-21 01:30:00,4962.637572992191
2020,8,21,2,0,2020-08-21 02:00:00,4954.139074457818
2020,8,21,2,30,2020-08-21 02:30:00,4915.32583313597
2020,8,21,3,0,2020-08-21 03:00:00,4902.963021163637
2020,8,21,3,30,2020-08-21 03:30:00,4879.258182794916
2020,8,21,4,0,2020-08-21 04:00:00,4946.712115780993
2020,8,21,4,30,2020-08-21 04:30:00,5049.258776151858
2020,8,21,5,0,2020-08-21 05:00:00,5266.6606398302
2020,8,21,5,30,2020-08-21 05:30:00,5543.32054794882
2020,8,21,6,0,2020-08-21 06:00:00,5903.976855806334
2020,8,21,6,30,2020-08-21 06:30:00,6219.417805089901
2020,8,21,7,0,2020-08-21 07:00:00,6322.070127471789
2020,8,21,7,30,2020-08-21 07:30:00,6168.405401712471
2020,8,21,8,0,2020-08-21 08:00:00,5851.162038224654
2020,8,21,8,30,2020-08-21 08:30:00,5523.859066483128
2020,8,21,9,0,2020-08-21 09:00:00,5242.89408292836
2020,8,21,9,30,2020-08-21 09:30:00,5026.442128420713
2020,8,21,10,0,2020-08-21 10:00:00,4866.45876828428
2020,8,21,10,30,2020-08-21 10:30:00,4744.186607808355
2020,8,21,11,0,2020-08-21 11:00:00,4659.700429171244
2020,8,21,11,30,2020-08-21 11:30:00,4642.133361981948
2020,8,21,12,0,2020-08-21 12:00:00,4660.892201745271
2020,8,21,12,30,2020-08-21 12:30:00,4687.044788394802
2020,8,21,13,0,2020-08-21 13:00:00,4744.697995190608
2020,8,21,13,30,2020-08-21 13:30:00,4843.721479628701
2020,8,21,14,0,2020-08-21 14:00:00,4945.723872612081
2020,8,21,14,30,2020-08-21 14:30:00,5065.547674467862
2020,8,21,15,0,2020-08-21 15:00:00,5229.746389635635
2020,8,21,15,30,2020-08-21 15:30:00,5458.4727239562435
2020,8,21,16,0,2020-08-21 16:00:00,5762.5292214861665
2020,8,21,16,30,2020-08-21 16:30:00,6057.300653617958
2020,8,21,17,0,2020-08-21 17:00:00,6357.3460336693915
2020,8,21,17,30,2020-08-21 17:30:00,6624.916396604512
2020,8,21,18,0,2020-08-21 18:00:00,6775.886304077538
2020,8,21,18,30,2020-08-21 18:30:00,6824.687630793446
2020,8,21,19,0,2020-08-21 19:00:00,6734.668222651586
2020,8,21,19,30,2020-08-21 19:30:00,6683.231523407883
2020,8,21,20,0,2020-08-21 20:00:00,6655.426506492719
2020,8,21,20,30,2020-08-21 20:30:00,6491.624083864213
2020,8,21,21,0,2020-08-21 21:00:00,6335.257275826776
2020,8,21,21,30,2020-08-21 21:30:00,6185.751092761338
2020,8,21,22,0,2020-08-21 22:00:00,6048.827743582968
2020,8,21,22,30,2020-08-21 22:30:00,5957.828736134678
2020,8,21,23,0,2020-08-21 23:00:00,5770.885620345818
2020,8,21,23,30,2020-08-21 23:30:00,5565.2319113413105
2020,8,22,0,0,2020-08-22 00:00:00,5357.502443304596
2020,8,22,0,30,2020-08-22 00:30:00,5225.741053286416
2020,8,22,1,0,2020-08-22 01:00:00,5080.635333876961
2020,8,22,1,30,2020-08-22 01:30:00,4986.445020637609
2020,8,22,2,0,2020-08-22 02:00:00,4916.5141991520595
2020,8,22,2,30,2020-08-22 02:30:00,4869.132807427721
2020,8,22,3,0,2020-08-22 03:00:00,4862.156654270804
2020,8,22,3,30,2020-08-22 03:30:00,4954.913364726364
2020,8,22,4,0,2020-08-22 04:00:00,4948.622095327686
2020,8,22,4,30,2020-08-22 04:30:00,5044.455246044547
2020,8,22,5,0,2020-08-22 05:00:00,5255.529187740007
2020,8,22,5,30,2020-08-22 05:30:00,5508.10423702854
2020,8,22,6,0,2020-08-22 06:00:00,5879.700615063324
2020,8,22,6,30,2020-08-22 06:30:00,6176.639675557744
2020,8,22,7,0,2020-08-22 07:00:00,6286.704803258348
2020,8,22,7,30,2020-08-22 07:30:00,6156.459110793512
2020,8,22,8,0,2020-08-22 08:00:00,5878.074714700551
2020,8,22,8,30,2020-08-22 08:30:00,5600.075032817484
2020,8,22,9,0,2020-08-22 09:00:00,5355.90463391905
2020,8,22,9,30,2020-08-22 09:30:00,5180.894504768829
2020,8,22,10,0,2020-08-22 10:00:00,5075.965787235962
2020,8,22,10,30,2020-08-22 10:30:00,5030.514170681885
2020,8,22,11,0,2020-08-22 11:00:00,4961.809729414126
2020,8,22,11,30,2020-08-22 11:30:00,4930.8547326212665
2020,8,22,12,0,2020-08-22 12:00:00,4909.7696721483935
2020,8,22,12,30,2020-08-22 12:30:00,4918.8720359469235
2020,8,22,13,0,2020-08-22 13:00:00,4980.334191315308
2020,8,22,13,30,2020-08-22 13:30:00,5073.265833574411
2020,8,22,14,0,2020-08-22 14:00:00,5190.571127493486
2020,8,22,14,30,2020-08-22 14:30:00,5279.855729631166
2020,8,22,15,0,2020-08-22 15:00:00,5435.751831770388
2020,8,22,15,30,2020-08-22 15:30:00,5628.534173274091
2020,8,22,16,0,2020-08-22 16:00:00,5883.611998757158
2020,8,22,16,30,2020-08-22 16:30:00,6123.14705660418
2020,8,22,17,0,2020-08-22 17:00:00,6394.370471630699
2020,8,22,17,30,2020-08-22 17:30:00,6664.378413333483
2020,8,22,18,0,2020-08-22 18:00:00,6841.09786413131
2020,8,22,18,30,2020-08-22 18:30:00,6913.653028800579
2020,8,22,19,0,2020-08-22 19:00:00,6830.688265424724
2020,8,22,19,30,2020-08-22 19:30:00,6770.800947336448
2020,8,22,20,0,2020-08-22 20:00:00,6731.711033583354
2020,8,22,20,30,2020-08-22 20:30:00,6581.958011089696
2020,8,22,21,0,2020-08-22 21:00:00,6387.641172681534
2020,8,22,21,30,2020-08-22 21:30:00,6216.693497874362
2020,8,22,22,0,2020-08-22 22:00:00,6070.45749986216
2020,8,22,22,30,2020-08-22 22:30:00,5954.274800857948
2020,8,22,23,0,2020-08-22 23:00:00,5772.835720326851
2020,8,22,23,30,2020-08-22 23:30:00,5558.156645040258
2020,8,23,0,0,2020-08-23 00:00:00,5365.244642022568
2020,8,23,0,30,2020-08-23 00:30:00,5213.34581417065
2020,8,23,1,0,2020-08-23 01:00:00,5081.353073684875
2020,8,23,1,30,2020-08-23 01:30:00,4974.29394096106
2020,8,23,2,0,2020-08-23 02:00:00,4904.063349060367
2020,8,23,2,30,2020-08-23 02:30:00,4864.925566704046
2020,8,23,3,0,2020-08-23 03:00:00,4857.922061265186
2020,8,23,3,30,2020-08-23 03:30:00,4866.956078437912
2020,8,23,4,0,2020-08-23 04:00:00,4929.559697607232
2020,8,23,4,30,2020-08-23 04:30:00,5024.21601864917
2020,8,23,5,0,2020-08-23 05:00:00,5207.928394774536
2020,8,23,5,30,2020-08-23 05:30:00,5440.172916518318
2020,8,23,6,0,2020-08-23 06:00:00,5780.956071196932
2020,8,23,6,30,2020-08-23 06:30:00,6082.124027138679
2020,8,23,7,0,2020-08-23 07:00:00,6234.758659990984
2020,8,23,7,30,2020-08-23 07:30:00,6137.669881410214
2020,8,23,8,0,2020-08-23 08:00:00,5886.032365706778
2020,8,23,8,30,2020-08-23 08:30:00,5671.34201479577
2020,8,23,9,0,2020-08-23 09:00:00,5485.960304213615
2020,8,23,9,30,2020-08-23 09:30:00,5319.883087962876
2020,8,23,10,0,2020-08-23 10:00:00,5243.4920305482765
2020,8,23,10,30,2020-08-23 10:30:00,5194.676630590994
2020,8,23,11,0,2020-08-23 11:00:00,5129.413685340806
2020,8,23,11,30,2020-08-23 11:30:00,5103.091352736114
2020,8,23,12,0,2020-08-23 12:00:00,5104.602423982744
2020,8,23,12,30,2020-08-23 12:30:00,5128.306719881454
2020,8,23,13,0,2020-08-23 13:00:00,5130.059476049378
2020,8,23,13,30,2020-08-23 13:30:00,5195.001404571522
2020,8,23,14,0,2020-08-23 14:00:00,5274.890366772058
2020,8,23,14,30,2020-08-23 14:30:00,5337.309049986563
2020,8,23,15,0,2020-08-23 15:00:00,5449.023776436
2020,8,23,15,30,2020-08-23 15:30:00,5641.597025418743
2020,8,23,16,0,2020-08-23 16:00:00,5898.084010551919
2020,8,23,16,30,2020-08-23 16:30:00,6163.041707779876
2020,8,23,17,0,2020-08-23 17:00:00,6382.185097207568
2020,8,23,17,30,2020-08-23 17:30:00,6546.3884490181645
2020,8,23,18,0,2020-08-23 18:00:00,6643.82413483301
2020,8,23,18,30,2020-08-23 18:30:00,6676.838123017058
2020,8,23,19,0,2020-08-23 19:00:00,6587.520271367712
2020,8,23,19,30,2020-08-23 19:30:00,6538.316763513751
2020,8,23,20,0,2020-08-23 20:00:00,6495.1175365100535
2020,8,23,20,30,2020-08-23 20:30:00,6361.842339866868
2020,8,23,21,0,2020-08-23 21:00:00,6227.066011577766
2020,8,23,21,30,2020-08-23 21:30:00,6101.859833813151
2020,8,23,22,0,2020-08-23 22:00:00,5999.12538435341
2020,8,23,22,30,2020-08-23 22:30:00,5919.159245893482
2020,8,23,23,0,2020-08-23 23:00:00,5737.920615922101
2020,8,23,23,30,2020-08-23 23:30:00,5534.749746542756
2020,8,24,0,0,2020-08-24 00:00:00,5319.086129877319
2020,8,24,0,30,2020-08-24 00:30:00,5161.787904289042
2020,8,24,1,0,2020-08-24 01:00:00,5039.3717331383905
2020,8,24,1,30,2020-08-24 01:30:00,4933.39548550011
2020,8,24,2,0,2020-08-24 02:00:00,4847.78651178937
2020,8,24,2,30,2020-08-24 02:30:00,4936.789598505435
2020,8,24,3,0,2020-08-24 03:00:00,4917.596598964058
2020,8,24,3,30,2020-08-24 03:30:00,4902.181353996114
2020,8,24,4,0,2020-08-24 04:00:00,4937.486007890762
2020,8,24,4,30,2020-08-24 04:30:00,4932.309424510014
2020,8,24,5,0,2020-08-24 05:00:00,4915.569041868888
2020,8,24,5,30,2020-08-24 05:30:00,4992.814292809779
2020,8,24,6,0,2020-08-24 06:00:00,5094.529578401724
2020,8,24,6,30,2020-08-24 06:30:00,5207.941743822786
2020,8,24,7,0,2020-08-24 07:00:00,5274.142410129798
2020,8,24,7,30,2020-08-24 07:30:00,5285.274365334081
2020,8,24,8,0,2020-08-24 08:00:00,5234.322348834434
2020,8,24,8,30,2020-08-24 08:30:00,5165.841935411893
2020,8,24,9,0,2020-08-24 09:00:00,5047.153891270868
2020,8,24,9,30,2020-08-24 09:30:00,4918.015338556133
2020,8,24,10,0,2020-08-24 10:00:00,4796.093157892382
2020,8,24,10,30,2020-08-24 10:30:00,4725.549084161534
2020,8,24,11,0,2020-08-24 11:00:00,4739.4042008545575
2020,8,24,11,30,2020-08-24 11:30:00,4710.673946634139
2020,8,24,12,0,2020-08-24 12:00:00,4675.485765744486
2020,8,24,12,30,2020-08-24 12:30:00,4700.319032281676
2020,8,24,13,0,2020-08-24 13:00:00,4768.638849791012
2020,8,24,13,30,2020-08-24 13:30:00,4765.763340519994
2020,8,24,14,0,2020-08-24 14:00:00,4739.043748422804
2020,8,24,14,30,2020-08-24 14:30:00,4800.88901417085
2020,8,24,15,0,2020-08-24 15:00:00,4970.499285704656
2020,8,24,15,30,2020-08-24 15:30:00,5179.688557621288
2020,8,24,16,0,2020-08-24 16:00:00,5445.563690554389
2020,8,24,16,30,2020-08-24 16:30:00,5722.172464289574
2020,8,24,17,0,2020-08-24 17:00:00,5990.36289348375
2020,8,24,17,30,2020-08-24 17:30:00,6195.608694305265
2020,8,24,18,0,2020-08-24 18:00:00,6321.9582701436175
2020,8,24,18,30,2020-08-24 18:30:00,6354.206003254769
2020,8,24,19,0,2020-08-24 19:00:00,6269.308598387061
2020,8,24,19,30,2020-08-24 19:30:00,6212.544007676288
2020,8,24,20,0,2020-08-24 20:00:00,6173.534011107833
2020,8,24,20,30,2020-08-24 20:30:00,6054.012653735141
2020,8,24,21,0,2020-08-24 21:00:00,5935.6517377857745
2020,8,24,21,30,2020-08-24 21:30:00,5859.222664701646
2020,8,24,22,0,2020-08-24 22:00:00,5786.030744688198
2020,8,24,22,30,2020-08-24 22:30:00,5748.780737918993
2020,8,24,23,0,2020-08-24 23:00:00,5615.919981710277
2020,8,24,23,30,2020-08-24 23:30:00,5433.874777812
2020,8,25,0,0,2020-08-25 00:00:00,5243.678425759967
